,Country,Year,GHG Engery,GHG Fugi,GHG FC,GHG FC - Coal,GHG FC - Oil,GHG FC - Gas,CO2 MARBUNK,CO2 AVBUNK,CO2-TES,CO2-GDP,CO2-GDP PPP,CO2-POP,CO2-GDP logged,CO2-GDP PPP logged,CO2-POP logged,Socioeconomic Measures
6651,Venezuela,2013,386.0542183,227131.0878,158.9231306,0.838845457,111.8067244,46.1266844,0.931520867,1.532443903,49.53,0.197,0.196,5.259,-0.7055337738384071,-0.707743928643524,0.7209031708134575,4.807625468331526
6652,Other Non-OECD Americas,2013,0.0,0.0,16.88314129,3.564757366,10.08831788,3.20918214,1.57332362,1.903406445,81.582,0.115,0.102,3.018,-0.9393021596463883,-0.9913998282380825,0.479719235439571,4.0490172475551
6653,Bahrain,2013,32.83133286,4460.735108,28.37059776,0.0,3.995028866,24.37556889,0.093047434,1.250048926,47.995,0.973,0.484,22.388,-0.0118871597316481,-0.31515463835558755,1.3500152982346922,6.522973500147456
6654,Iran,2013,669.6821964,126640.0534,543.042143,3.769446389,255.4998263,283.5903286,9.631074663,1.399926996,57.963,1.335,0.492,6.86,0.125481265700594,-0.30803489723263966,0.8363241157067517,6.153770484174706
6655,Iraq,2013,178.8982555,67265.8789,111.6323766,0.0,99.45765497,12.17133376,0.556954822,1.13843726,63.638,0.643,0.309,3.115,-0.1917890270757779,-0.5100415205751654,0.49345805099518847,5.2916275033442455
6656,Jordan,2013,22.83327309,257.58665,22.57568644,0.88531199,19.56071293,2.128665551,0.025152314,1.103179984,69.057,0.614,0.27,2.903,-0.21183162885883233,-0.5686362358410126,0.46284703583167375,5.182379171131829
6657,Kuwait,2013,112.121557,27766.39648,84.35516056,0.0,48.84522366,35.5099369,3.566417768,1.945228861,72.356,0.74,0.467,22.986,-0.13076828026902382,-0.33068311943388784,1.3614634023667214,6.40001200266381
6658,Lebanon,2013,21.00929854,9.391435,20.9999071,0.52746888,20.4277613,0.0,0.0,0.827276846,69.534,0.427,0.217,3.646,-0.36957212497497616,-0.6635402661514705,0.5618166643189575,5.028704273192511
6659,Oman,2013,78.95588722,21964.13012,56.9917571,0.0,16.50173841,40.49001869,2.75365965,1.399926996,55.513,0.765,0.394,14.821,-0.11633856484638239,-0.40450377817442584,1.1708775072755802,6.150035164254772
6660,Qatar,2013,104.4355424,32434.03995,72.00150244,0.0,13.45213753,58.54823613,0.0,6.339533303,43.285,0.489,0.332,35.212,-0.3106911408763798,-0.4788619162959637,1.5466906931842406,6.2571376360118975
6661,Saudi Arabia,2013,545.4900137,70188.17128,475.3018424,0.0,329.0787063,146.221624,10.65370763,5.960054117,54.367,0.766,0.325,14.966,-0.11577123036739606,-0.4881166390211256,1.175105740887016,6.071217871498495
6662,Syria,2013,36.13019584,7327.999695,28.80219614,0.001560247,19.78954503,9.010351974,1.063873204,0.025511135,56.321,1.217,1.417,1.33,0.08529057823006501,0.1513698502474604,0.12385164096708581,5.860512069444611
6663,United Arab Emirates,2013,211.5481086,34248.42483,177.2996838,7.065946494,42.96139785,127.2635166,45.96722926,14.38193908,62.479,0.529,0.315,20.126,-0.2765443279648142,-0.5016894462103995,1.3037574683538111,6.025523694178597
6664,Yemen,2013,38.65587725,13711.06727,24.94480998,0.459769941,21.67997774,2.796239452,0.492572698,0.331645658,71.24,0.417,0.258,0.914,-0.3798639450262425,-0.5883802940367698,-0.039053804266168564,4.492701956670819
6665,Canada,2014,605.8591774,54292.91985,551.5662576,75.02272005,259.0468997,214.3550975,1.174383359,10.93892315,46.855,0.351,0.343,15.339,-0.4546928835341759,-0.46470587995722945,1.1857970474461994,5.7663982839547945
6666,Chile,2014,77.73763677,390.403595,77.34723318,24.33527462,44.17621549,7.722158634,0.640964997,1.96117347,51.846,0.318,0.19,4.242,-0.4975728800155673,-0.721246399047171,0.6275706641805431,4.908751385117805
6667,Colombia,2014,103.9391122,27845.95966,76.0931525,17.39662035,37.53575095,19.62198378,0.597285559,3.722453036,43.515,0.259,0.12,1.591,-0.5867002359187482,-0.9208187539523752,0.20167017964658152,4.194151189775458
6668,Costa Rica,2014,0.0,0.0,7.482453739,0.025009857,7.360278569,0.0,0.003111608,0.491037724,34.139,0.133,0.091,1.52,-0.8761483590329142,-1.0409586076789064,0.18184358794477254,3.7647366212329523
6669,Mexico,2014,496.4579389,54631.65403,441.8262849,50.37223625,250.2777316,138.6309699,2.565241392,9.712754765,55.111,0.383,0.201,3.632,-0.41680122603137726,-0.6968039425795111,0.5601458398490475,4.946540671238159
6670,United States of America,2014,5476.856173,354325.4623,5122.530711,1707.194995,1962.175923,1414.76307,54.25809381,64.7091589,54.598,0.285,0.285,15.838,-0.5451551399914898,-0.5451551399914898,1.199700338629511,5.6093900586465315
6671,Australia,2014,432.3339522,54074.90068,378.2590515,175.8429112,134.4724372,66.59171531,2.327902223,11.71761831,70.535,0.311,0.344,15.928,-0.5072396109731625,-0.46344155742846993,1.2021612470193532,5.731480078617721
6672,Israel,2014,63.4998534,552.40224,62.94745116,26.28925188,21.14426329,15.50894773,0.432912264,2.546630079,71.722,0.211,0.213,7.595,-0.6757175447023074,-0.6716203965612623,0.8805277781988051,5.033189836935235
6673,Japan,2014,1206.578112,5486.015375,1201.092096,455.2073964,469.4080756,251.9702866,12.43077423,19.17468902,64.861,0.272,0.233,9.359,-0.5654310959658012,-0.632644078973981,0.9712294472762412,5.273154272336459
6674,Korea,2014,571.2021911,3668.048675,567.5341425,299.998568,153.3404131,100.133418,27.33829855,12.83193809,50.08,0.395,0.299,11.088,-0.40340290437353976,-0.5243288116755703,1.0448532172677314,5.617121501218621
6675,New Zealand,2014,32.95989167,1191.78277,31.7681089,5.660372445,18.4238981,7.542796494,0.925808649,2.516764209,37.247,0.184,0.19,6.87,-0.7351821769904635,-0.721246399047171,0.8369567370595504,4.880528161021916
6676,Austria,2014,0.0,0.0,62.07704246,13.09079606,30.16623318,14.39872352,0.05841079,1.92749021,45.021,0.16,0.142,7.071,-0.7958800173440752,-0.8477116556169435,0.8494808372439862,4.705889164282968
6677,Belgium,2014,0.0,0.0,88.9321228,12.59903914,44.67577684,27.93034248,17.35232381,3.982707329,39.789,0.194,0.172,7.832,-0.712198270069774,-0.7644715530924511,0.8938726787950814,4.917202855632857
6678,Czechia,2014,0.0,0.0,100.3042658,64.24788532,19.78973721,14.04728825,0.0,0.870083585,56.104,0.552,0.29,9.359,-0.2580609222708011,-0.5376020021010439,0.9712294472762412,5.675566522904396
6679,Denmark,2014,37.03269804,1389.246583,35.64345146,10.23352413,16.54003732,6.691435067,2.34010251,2.656368074,50.957,0.117,0.127,6.147,-0.9318141382538383,-0.8961962790440431,0.7886632131208574,4.460652795822976
6680,Estonia,2014,17.45400985,63.164143,17.39084571,12.87641517,3.048080484,1.0247549,1.027809114,0.142702801,73.477,0.761,0.453,12.987,-0.11861534322942717,-0.34390179798716813,1.113508840532819,6.150991699316224
6681,Finland,2014,0.0,0.0,47.33041944,18.82835947,20.6798131,5.554142287,0.305409809,1.863146888,31.994,0.196,0.197,8.365,-0.707743928643524,-0.7055337738384071,0.9224659452984133,5.0091882428164825
6682,France,2014,307.0067297,1723.76972,305.28296,34.53268336,185.3773522,74.3813276,6.215829282,16.17195924,28.689,0.124,0.111,4.505,-0.906578314837765,-0.9546770212133425,0.6536947953150818,4.292439459263974
6683,Germany,2014,737.4160005,4149.289325,733.2667112,318.7169511,243.3787216,147.6115478,7.326978158,24.06103687,56.206,0.219,0.189,8.929,-0.6595558851598816,-0.7235381958267558,0.9508028229646586,5.067708741978021
6684,Greece,2014,0.0,0.0,66.68060116,27.58100484,33.62462627,5.010334299,6.003382399,2.327396566,67.702,0.335,0.227,6.034,-0.47495519296315475,-0.6439741428068773,0.7806053058389696,5.161675970068938
6685,Hungary,2014,0.0,0.0,41.16058618,9.05539826,15.32434083,15.54615339,0.0,0.525739537,40.15,0.332,0.157,4.06,-0.4788619162959637,-0.8041003475907662,0.608526033577194,4.825563769690464
6686,Iceland,2014,0.0,0.0,1.979449254,0.366727511,1.611162563,0.0,0.072118148,0.544186464,7.93,0.116,0.125,5.966,-0.9355420107730815,-0.9030899869919435,0.7756832490260439,4.4370512512610185
6687,Ireland,2014,0.0,0.0,34.62980173,8.577178029,17.29447606,8.43181833,0.411015113,2.164448005,63.564,0.145,0.13,7.328,-0.8386319977650252,-0.8860566476931632,0.864985460659794,4.640296815201606
6688,Italy,2014,329.2567318,4507.38452,324.7493473,51.38423072,147.9817301,117.5780091,6.176651537,9.208127561,51.938,0.175,0.143,5.291,-0.7569619513137056,-0.8446639625349383,0.7235377615320568,4.621911847683413
6689,Latvia,2014,0.0,0.0,7.123426993,0.242242525,3.796377455,2.510951603,0.734841788,0.325897121,36.998,0.256,0.141,3.372,-0.5917600346881504,-0.8507808873446201,0.5278875659527047,4.585346643919934
6690,Lithuania,2014,0.0,0.0,10.86806812,0.940771366,6.780511706,2.80155628,0.034541538,0.230587495,35.801,0.258,0.127,3.568,-0.5883802940367698,-0.8961962790440431,0.5524248457040855,4.567848272623273
6691,Luxembourg,2014,0.0,0.0,9.447109833,0.210119329,7.053208432,1.993436569,0.0,1.21234621,57.942,0.158,0.154,16.637,-0.8013429130455774,-0.8124792791635369,1.2210750166117212,5.107252824402607
6692,Netherlands,2014,150.9781384,272.792067,150.7053463,35.28198417,48.38370234,63.4186314,40.7606308,10.7023344,50.149,0.199,0.179,8.851,-0.7011469235902933,-0.7471469690201068,0.9469923407483724,4.998698448137972
6693,Norway,2014,40.92969937,1391.726502,39.53797287,2.965592231,22.86984531,12.29230659,0.963652852,1.637709218,32.764,0.102,0.126,7.58,-0.9913998282380825,-0.8996294548824371,0.8796692056320535,4.488639922511534
6694,Poland,2014,286.6267234,1401.358975,285.2253644,198.0321358,57.43913754,25.25700768,0.462757606,1.749390634,70.932,0.611,0.286,7.256,-0.21395878975744578,-0.543633966870957,0.8606972740520389,5.6031045174236365
6695,Portugal,2014,0.0,0.0,43.748758,10.67461147,24.0945925,7.639581034,1.950902053,2.893104645,48.327,0.219,0.142,4.118,-0.6595558851598816,-0.8477116556169435,0.6146863422820126,4.607418801505188
6696,Slovakia,2014,0.0,0.0,29.4867039,12.72554979,8.186232104,7.607061233,0.0,0.10453309,43.687,0.345,0.188,5.383,-0.4621809049267259,-0.7258421507363202,0.7310243798156879,5.043001324152642
6697,Slovenia,2014,13.06482538,33.5526781,13.03127271,4.415221109,6.767397525,1.461970696,0.179567844,0.076862399,45.434,0.301,0.199,6.156,-0.5214335044061567,-0.7011469235902933,0.7892986111594411,5.066718183162991
6698,Spain,2014,0.0,0.0,236.6281993,47.66757248,131.4555603,54.25024342,24.8867063,10.93292189,48.737,0.202,0.149,5.017,-0.6946486305533762,-0.826813731587726,0.7004441010277516,4.67898173888665
6699,Sweden,2014,39.43531297,38.2999325,39.39701304,6.846980048,27.2153813,1.703381175,5.471042343,2.161373617,18.523,0.078,0.082,3.877,-1.1079053973095196,-1.0861861476162833,0.58849580100721,3.894404256081407
6700,Switzerland,2014,0.0,0.0,38.79823879,0.589512579,27.70212612,6.308223175,0.015783245,4.703985138,36.543,0.056,0.071,4.63,-1.2518119729937995,-1.1487416512809248,0.6655809910179531,3.7650273667432286
6701,Turkey,2014,0.0,0.0,311.0173737,134.132525,82.29182773,93.40295804,3.201259146,7.809230051,61.602,0.377,0.161,3.98,-0.42365864979420714,-0.7931741239681502,0.5998830720736879,4.88305029831133
6702,United Kingdom,2014,420.3919994,7786.787675,412.6052118,113.7330971,155.5847595,139.5235795,8.575418273,32.13169318,54.439,0.142,0.15,6.313,-0.8477116556169435,-0.8239087409443188,0.8002357893273538,4.628615392766092
6703,Albania,2014,0.0,0.0,4.27141874,0.353125081,3.786144873,0.058372841,0.063429573,0.024596003,42.239,0.372,0.126,1.434,-0.4294570601181025,-0.8996294548824371,0.1565491513317813,4.327462636331242
6704,Armenia,2014,0.0,0.0,5.333658149,0.0,0.918948712,4.402382255,0.0,0.129129093,39.667,0.512,0.185,1.812,-0.2907300390241692,-0.7328282715969862,0.25815819334079426,4.734599882719639
6705,Azerbaijan,2014,40.00835001,9028.252933,30.98009708,0.0,10.11590552,20.70828121,0.23390004,1.071168628,50.4,0.585,0.215,3.22,-0.23284413391781958,-0.6675615400843947,0.5078558716958309,5.107450197693616
6706,Belarus,2014,0.0,0.0,57.50690257,3.375769471,17.28826274,36.38201308,0.0,0.338824219,49.094,0.967,0.319,6.009,-0.014573525916998339,-0.4962093169428189,0.7788022040132387,5.768019361153422
6707,Bosnia and Herz.,2014,0.0,0.0,19.47224092,14.70682358,4.271833493,0.355849977,0.0,0.012572661,76.409,1.22,0.48,5.373,0.08635983067474821,-0.3187587626244128,0.730216840568694,5.997817908619029
6708,Bulgaria,2014,0.0,0.0,41.82070574,26.02265755,10.49207674,4.908064176,0.256024117,0.507292609,55.57,0.838,0.322,5.695,-0.07675598136972352,-0.4921441283041691,0.7554937284151192,5.6865936187412265
6709,Croatia,2014,0.0,0.0,15.55490831,2.595207837,8.964698996,3.551129135,0.015617714,0.361461236,44.678,0.306,0.157,3.542,-0.51427857351842,-0.8041003475907662,0.5492485568540559,4.730869635744869
6710,Cyprus,2014,0.0,0.0,5.907698275,0.008847593,5.84765533,0.0,0.735524283,0.72837764,69.911,0.303,0.223,6.804,-0.518557371497695,-0.6516951369518393,0.8327643049405314,5.162511796490997
6711,Georgia,2014,0.0,0.0,8.324266204,1.242412941,2.933057964,3.979649795,0.0,0.247161052,43.214,0.553,0.184,2.16,-0.2572748686953017,-0.7351821769904635,0.3344537511509309,4.841996705465165
6712,Gibraltar,2014,0.0,0.0,0.545389907,0.0,0.545389907,0.0,11.46750459,0.021521615,66.026,0.472,0.547,16.769,-0.32605800136591223,-0.2620126736665692,1.2245071647270773,6.136436489694596
6713,Kazakhstan,2014,262.9955705,62857.0937,200.1384768,137.96744,33.94264735,28.22075616,0.0,0.694836873,72.538,1.084,0.49,11.444,0.03502928220236815,-0.3098039199714863,1.0585778491332252,6.283803211364107
6714,Kosovo,2014,0.0,0.0,7.551408512,5.802389901,1.660742457,0.0,0.0,0.006149076,79.894,1.246,0.469,4.086,0.09551804232315081,-0.32882715728491674,0.6112983622964289,5.877989247334663
6715,Kyrgyzstan,2014,0.0,0.0,9.260151799,4.280035706,4.50822721,0.470935449,0.0,0.012297852,52.822,1.405,0.374,1.548,0.1476763242410987,-0.42712839779951983,0.1897709563468738,5.410318882788452
6716,Malta,2014,0.0,0.0,2.377573171,0.0,2.375424508,0.0,3.905281398,0.335120585,72.394,0.233,0.155,5.417,-0.632644078973981,-0.8096683018297085,0.7337588355872027,4.791446454783513
6717,Moldova,2014,0.0,0.0,7.533941894,0.391713229,2.230650326,4.687088496,0.0,0.077094998,47.424,0.933,0.275,2.536,-0.030118356253500032,-0.5606673061697374,0.4041492492096951,5.3133635867864575
6718,Montenegro,2014,0.0,0.0,2.294484738,1.524264848,0.713110524,0.0,0.0,0.052266395,55.436,0.566,0.226,3.567,-0.24718356881172862,-0.645891560852599,0.552303109338354,5.159227979674027
6719,North Macedonia,2014,0.0,0.0,7.588114245,4.566386552,2.677560058,0.260468857,0.0,0.037237217,65.989,0.768,0.269,3.601,-0.114638779968488,-0.5702477199975919,0.5564231213712854,5.371536621405205
6720,Romania,2014,77.15826173,6853.5781,70.30468363,24.86771804,23.83770612,19.95996358,0.248410363,0.618774055,52.052,0.397,0.165,3.442,-0.40120949323688493,-0.7825160557860937,0.5368108659915415,4.853085316968563
6721,Russia,2014,2011.445896,449752.6633,1561.693233,385.1355117,341.7841242,807.8076395,47.12794998,16.94971838,52.495,1.116,0.431,10.789,0.04766419460155998,-0.3655227298392684,1.0329811930973678,6.215122657859659
6722,Serbia,2014,0.0,0.0,38.97297479,26.59727652,8.741415223,3.290265967,0.048600321,0.21355608,68.914,0.983,0.368,5.373,-0.007446482167864384,-0.43415218132648237,0.730216840568694,5.788618177074348
6723,Tajikistan,2014,0.0,0.0,4.095514472,1.579064166,2.510213952,0.006236354,0.0,0.187544564,37.797,0.543,0.169,0.483,-0.265200170411153,-0.7721132953863264,-0.31605286924848786,4.146633664954033
6724,Turkmenistan,2014,173.0453796,116084.5612,56.96081833,0.0,19.10506489,37.85356536,0.0,1.445015128,60.561,1.323,0.622,9.997,0.12155984418750096,-0.2062096153091813,0.9998696921082678,6.415219920986587
6725,Ukraine,2014,243.0778135,7189.79136,235.8880221,134.7678467,31.3276838,69.33793346,0.0,0.391136097,52.895,2.319,0.485,5.169,0.36530074863798734,-0.3142582613977364,0.7134065321676909,6.264449019407942
6726,Uzbekistan,2014,119.7060666,19649.94743,100.0561192,7.88393869,9.282770822,82.88875163,0.0,0.451951526,63.582,1.238,0.511,3.237,0.09272064468409917,-0.29157909986528724,0.5101426994025732,5.811284244221385
6727,Former Soviet Union (if no detail),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
6728,Former Yugoslavia (if no detail),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
6729,Algeria,2014,207.7719906,83469.10828,124.3028824,0.233510109,55.22011835,68.84819946,0.829976999,1.460516092,54.937,0.77,0.268,3.178,-0.11350927482751812,-0.5718652059712112,0.5021538928713607,5.3167794120726315
6730,Angola,2014,48.73913718,25339.29254,23.39984465,0.0,21.25618323,0.576148272,1.151247643,1.342526941,42.463,0.188,0.107,0.796,-0.7258421507363202,-0.9706162223147904,-0.09908693226233094,3.704454694686558
6731,Benin,2014,5.657677272,4.1211725,5.653556099,0.172106506,4.852869654,0.057412657,0.0,0.124367234,29.301,0.444,0.166,0.468,-0.3526170298853802,-0.7798919119599449,-0.32975414692587596,4.037736911228799
6732,Botswana,2014,7.235537617,0.9407435,7.234596874,3.898217651,3.172934819,0.0,0.0,0.031888919,62.125,0.491,0.215,3.091,-0.3089185078770315,-0.6675615400843947,0.49009900506330495,5.013618957101879
6733,Cameroon,2014,13.76793194,5684.428263,8.08350368,0.0,5.406016692,0.86265576,0.163246606,0.175389505,16.912,0.202,0.082,0.277,-0.6946486305533762,-1.0861861476162833,-0.5575202309355514,3.1616449908947892
6734,Congo,2014,10.98313323,7882.647235,3.100485998,0.0,2.250134529,0.444392295,0.0,0.127555976,23.495,0.213,0.112,0.53,-0.6716203965612623,-0.9507819773298184,-0.27572413039921095,3.6018734957097083
6735,Côte d'Ivoire,2014,11.85125244,930.538545,10.92071389,0.0,5.235602583,3.883390842,0.112007499,0.210467465,20.07,0.215,0.091,0.393,-0.6675615400843947,-1.0409586076789064,-0.4056074496245733,3.3858724026121254
6736,Dem. Rep. Congo,2014,12.12052068,1567.63447,10.55288621,0.0,4.752981734,0.004043168,0.0,0.72069137,3.872,0.123,0.068,0.061,-0.9100948885606021,-1.1674910872937636,-1.214670164989233,2.207743859156401
6737,Egypt,2014,222.1615347,26847.70615,195.3138285,1.61283548,118.1989486,75.09126845,0.52129328,2.169877728,56.873,0.603,0.18,2.023,-0.2196826878598487,-0.744727494896694,0.3059958827708047,4.841585700014262
6738,Equatorial Guinea,2014,11.22438143,7696.443,3.527938429,0.0,0.935087916,2.558249982,0.0,0.114800408,40.065,0.24,0.112,2.685,-0.619788758288394,-0.9507819773298184,0.42894429003557444,4.358373554417362
6739,Eritrea,2014,0.6527335393,0.3019703,0.652431569,0.0,0.507842378,0.0,0.043560567,0.028700177,14.597,0.198,0.075,0.152,-0.7033348097384688,-1.1249387366083,-0.8181564120552275,2.8535700415980036
6740,Kingdom of Eswatini,2014,1.138069668,0.0,1.138069668,0.23884504,0.761660921,0.0,0.0,0.003189042,20.435,0.246,0.103,0.868,-0.6090648928966209,-0.9871627752948278,-0.0614802748235081,3.842292056985043
6741,Ethiopia,2014,21.83820421,4.88087,21.83332334,1.080397677,9.044068228,0.0,0.0,1.450949566,6.22,0.175,0.066,0.1,-0.7569619513137056,-1.1804560644581312,-1.0,2.562581984228163
6742,Gabon,2014,13.42407225,9529.069233,3.895003016,0.0,2.611589557,0.661762008,0.548287985,0.200001317,15.04,0.235,0.118,1.651,-0.6289321377282637,-0.9281179926938746,0.21774707326279363,4.160696942840655
6743,Ghana,2014,15.39315499,1343.85703,14.04929796,0.0,12.02482966,1.310686834,0.035293737,0.366300076,34.733,0.271,0.092,0.465,-0.5670307091255943,-1.0362121726544447,-0.33254704711004607,3.564210071109915
6744,Kenya,2014,17.06679043,5.425135,17.0613653,1.858748749,12.11849865,0.0,0.124750199,1.635905597,14.447,0.206,0.082,0.301,-0.6861327796308466,-1.0861861476162833,-0.5214335044061567,3.206247568346713
6745,Libya,2014,79.18866096,26743.70698,52.44495398,0.0,37.40451835,14.96257009,0.295590445,0.309323265,54.167,1.053,0.374,8.487,0.022428371185486493,-0.42712839779951983,0.9287542021766533,6.02405417556262
6746,Madagascar,2014,4.179137822,0.0,4.179137822,0.962745099,2.02120364,0.0,0.015850989,0.110681866,10.497,0.269,0.081,0.122,-0.5702477199975919,-1.0915149811213503,-0.9136401693252518,2.924597129555806
